relKeyword,monthlyPcQcCnt,monthlyMobileQcCnt,monthlyAvePcClkCnt,monthlyAveMobileClkCnt,monthlyAvePcCtr,monthlyAveMobileCtr,plAvgDepth,compIdx
WORKINGMOCKUP,20,< 10,0.0,0.0,0.0,0.0,3,높음
가전제품개발,< 10,10,0.7,0.7,22.23,7.41,3,높음
간이금형,40,20,1.0,0.3,2.8,1.45,15,높음
개발업체,40,10,1.3,0.0,2.76,0.0,15,높음
기계제작업체,10,< 10,1.4,1.0,14.0,12.5,15,높음
기구물설계,< 10,< 10,0.0,0.0,0.0,0.0,3,높음
기구설계프리랜서,10,10,0.7,0.0,4.45,0.0,3,높음
도면그리기,2630,1620,0.4,0.7,0.02,0.05,5,낮음
도면프리랜서,10,< 10,1.3,0.0,11.12,0.0,3,높음
3D도면설계,10,< 10,0.0,0.0,0.0,0.0,3,높음
3D모델링설계,< 10,< 10,0.0,0.3,0.0,5.56,3,높음
3D샘플제작,< 10,< 10,0.1,0.0,4.45,0.0,15,높음
3D설계도,40,30,0.3,0.0,0.96,0.0,3,높음
3D프린터도면,410,300,1.5,1.0,0.38,0.36,15,높음
3D프린터부품,320,150,3.9,1.0,1.32,0.69,15,높음
3D프린터의뢰,100,120,2.7,11.8,2.63,10.05,15,높음
3D프린터작품,110,140,0.6,0.0,0.54,0.0,14,높음
3D프린트제작,80,70,4.1,10.7,4.81,15.93,15,높음
캐드도면작업,20,10,1.0,0.3,4.55,3.04,3,높음
판금가공업체,< 10,< 10,0.0,0.0,0.0,0.0,3,높음
동부스바제작,10,< 10,1.3,0.0,14.82,0.0,3,높음
가공기계,60,40,0.3,0.3,0.53,0.56,15,높음
스텐리스제작,10,10,2.7,0.3,26.67,4.17,3,높음
연삭가공,200,90,0.0,0.5,0.0,0.59,12,중간
의료부품,10,< 10,0.0,0.0,0.0,0.0,3,높음
플라스틱사출업체,60,30,2.8,1.3,4.59,4.6,15,높음
선반집,30,90,0.7,0.4,2.39,0.41,3,높음
복합자동선반,< 10,20,0.0,0.3,0.0,2.57,3,높음
절삭,3780,2760,0.7,3.3,0.03,0.13,13,중간
정밀,840,2040,1.5,0.3,0.2,0.02,15,높음
서스컷,< 10,10,0.6,0.0,7.15,0.0,2,중간
레이저용접업체,< 10,< 10,0.0,0.0,0.0,0.0,3,높음
스텐레스주문제작,< 10,30,0.3,0.7,11.12,2.09,15,높음
엠보싱롤러,10,10,1.3,2.3,7.7,14.59,4,낮음
컷팅롤러,< 10,10,0.0,0.3,0.0,1.97,3,높음
커팅롤러,< 10,10,0.0,0.5,0.0,3.85,3,높음
성형롤러,< 10,< 10,0.0,0.0,0.0,0.0,1,중간
6061,70,90,0.3,1.3,0.47,1.38,9,중간
AL,2790,6080,0.5,2.5,0.02,0.05,13,중간
CSP1,< 10,< 10,0.0,0.0,0.0,0.0,0,낮음
GI,2250,3790,0.0,0.0,0.0,0.0,3,높음
SPHE,10,< 10,1.0,0.0,10.0,0.0,1,중간
S40C,20,10,0.0,0.0,0.0,0.0,3,높음
SAPH370,10,< 10,0.0,0.0,0.0,0.0,0,낮음
SCP2,10,30,0.7,0.0,5.0,0.0,3,높음
SECD,10,< 10,0.0,0.0,0.0,0.0,0,낮음
SGC400,30,< 10,0.0,0.0,0.0,0.0,0,낮음
SGC440,< 10,< 10,0.0,0.0,0.0,0.0,0,낮음
SGCC,260,80,0.0,0.0,0.0,0.0,3,높음
SGCD,10,< 10,0.0,0.0,0.0,0.0,1,중간
SPCC,1390,390,0.0,0.0,0.0,0.0,3,높음
SPFC590,40,< 10,0.0,0.0,0.0,0.0,0,낮음
SPFC980,< 10,< 10,0.0,0.0,0.0,0.0,0,낮음
SPHD,1190,3200,0.0,0.0,0.0,0.0,3,높음
410S,20,10,0.1,0.0,0.38,0.0,10,중간
317L,10,10,0.0,0.3,0.0,1.57,7,중간
클래드강판,20,20,1.0,0.0,3.85,0.0,1,중간
클래드강,30,< 10,0.0,0.0,0.0,0.0,0,낮음
GS400,560,160,0.2,0.0,0.05,0.0,6,중간
스팟용접기,630,1200,3.7,1.8,0.63,0.16,9,중간
레이저용접봉,10,20,0.7,4.0,4.11,21.06,9,중간
CNC밀링머신,50,40,0.7,0.3,1.35,1.05,14,중간
캐드알바,290,440,4.9,20.3,1.74,4.87,15,높음
판금회사,< 10,10,0.7,0.7,11.12,7.41,3,높음
스테인레스절곡,70,80,2.1,0.7,3.05,0.87,10,중간
와셔가공,30,20,1.5,0.0,4.69,0.0,4,낮음
대형선반,150,350,3.8,9.1,2.7,2.73,15,높음
SUS레이저,< 10,< 10,0.0,0.0,0.0,0.0,3,높음
NC밀링,90,90,1.1,0.5,1.27,0.61,15,높음
CNC밀링기계,< 10,< 10,0.0,0.0,0.0,0.0,3,높음
고무사출,100,110,2.9,0.5,2.88,0.47,14,높음
정밀가공부품,< 10,< 10,0.0,0.0,0.0,0.0,0,낮음
세라믹부싱,10,< 10,2.7,0.0,19.05,0.0,3,높음
플라스틱시제품제작,< 10,< 10,0.3,0.0,11.54,0.0,9,중간
알루미늄다이캐스팅,400,320,2.9,1.3,0.79,0.44,15,높음
프로토타입제작,60,40,0.5,1.0,0.71,2.64,15,높음
플라스틱샘플,10,20,0.2,0.0,2.0,0.0,8,중간
장비조립,10,20,0.0,0.0,0.0,0.0,3,높음
전자빔용접,140,70,2.9,1.3,2.17,1.74,6,중간
용기제작,110,110,4.7,11.3,4.58,10.52,15,높음
철구조물도장,< 10,< 10,0.3,0.0,6.67,0.0,3,높음
철공소,880,2540,12.3,84.3,1.55,3.61,15,높음
기계부품,260,170,5.9,6.3,2.42,3.99,15,높음
철물제작,100,150,6.0,10.3,6.0,7.77,15,높음
철판가공,580,990,15.4,40.8,2.87,4.47,15,높음
파이프가공,260,170,4.3,5.8,1.75,3.51,15,높음
핀가공,60,30,5.3,1.5,8.11,4.29,12,중간
스텐용접,270,960,3.0,18.8,1.21,2.09,15,중간
용접업체,50,40,1.5,0.0,3.2,0.0,15,높음
용접제작,30,20,0.5,1.8,1.75,6.25,15,높음
기구제작,30,20,0.9,1.0,3.21,4.0,15,높음
대전철공소,20,70,1.0,1.7,6.25,2.23,3,높음
대형가공,10,< 10,0.9,0.0,5.83,0.0,14,높음
롤제작,20,50,0.8,1.0,4.03,1.97,9,중간
마그네슘가공,20,10,0.5,0.0,2.66,0.0,12,중간
철구조물제작,90,80,3.5,4.5,4.36,5.36,15,높음
알루미늄케이스제작,100,80,5.6,10.0,6.35,12.66,15,높음
주물가공업체,< 10,< 10,0.7,0.0,16.67,0.0,2,중간
레이져조각기,< 10,< 10,0.1,0.0,1.34,0.0,15,높음
철가공,80,90,2.0,6.3,2.52,7.36,15,높음
초경가공업체,< 10,< 10,0.7,0.0,16.67,0.0,3,높음
소형CNC밀링,10,< 10,0.7,0.0,6.67,0.0,3,높음
금속레이저컷팅,20,30,0.8,1.0,3.31,3.13,13,중간
발명품,2680,4950,4.5,2.7,0.19,0.06,15,중간
실험실,1240,1190,9.1,7.0,0.79,0.64,15,높음
정밀공업,20,20,0.0,0.0,0.0,0.0,3,높음
캐드프리랜서,50,70,0.5,0.0,0.93,0.0,9,중간
기계설계회사,50,30,1.5,0.3,3.41,0.93,15,중간
레이져커팅기,< 10,20,0.0,0.0,0.0,0.0,15,높음
지그제작업체,20,10,0.6,1.0,2.86,12.5,15,높음
파이프레이저가공,70,50,3.1,7.7,4.87,13.46,15,높음
장비제작,70,20,1.1,1.0,1.57,3.58,15,높음
트럼프절곡기,20,40,2.6,1.3,11.33,3.71,2,중간
스텐판절곡,40,30,1.4,0.0,3.42,0.0,3,높음
미세가공,20,10,0.3,0.0,1.59,0.0,3,높음
경판가공,30,10,2.0,0.3,5.95,2.23,9,중간
와이어커팅가공,< 10,< 10,0.0,0.0,0.0,0.0,3,높음
정밀방전,< 10,< 10,1.0,0.0,33.34,0.0,2,중간
금형임가공,< 10,< 10,0.0,0.0,0.0,0.0,1,중간
마이크로홀가공,< 10,< 10,2.0,0.0,28.58,0.0,3,높음
레이져홀가공,< 10,< 10,0.5,0.5,16.67,25.0,2,중간
의료기기제작,30,10,2.1,0.7,6.27,4.45,15,높음
코팅드럼,< 10,< 10,0.7,0.0,11.12,0.0,3,높음
스텐드럼,20,60,0.2,2.3,0.86,3.83,10,중간
SUS드럼,10,< 10,3.0,0.7,27.28,16.67,3,높음
서스드럼,< 10,< 10,0.0,0.5,0.0,7.15,2,중간
드럼제작,10,< 10,2.0,0.0,18.19,0.0,1,중간
알루미늄도색,180,290,2.9,0.7,1.72,0.25,14,높음
로고각인,90,120,2.9,3.3,3.06,3.06,15,높음
오일미스트트랩,80,30,1.3,0.3,1.67,0.72,11,중간
마이크로가공,< 10,< 10,1.0,0.0,16.67,0.0,2,중간
금호미터텍,50,40,2.4,1.2,5.09,3.27,3,높음
선반밀링,370,600,1.3,5.3,0.39,0.96,15,높음
아이디어용품,80,130,2.1,0.3,2.71,0.27,15,높음
기어가공,250,200,9.2,18.0,4.09,8.66,15,중간
지그설계,60,50,0.7,1.0,1.01,2.18,15,높음
개발,8970,11600,1.1,0.3,0.02,0.01,15,중간
3D프린트목업,< 10,< 10,0.0,0.0,0.0,0.0,0,낮음
방열판제작,30,10,2.1,0.7,7.43,4.77,7,중간
랜더링,2790,3050,0.8,0.0,0.04,0.0,15,중간
평면연마,100,100,1.2,0.8,1.31,0.8,15,높음
도어락제작,< 10,< 10,0.7,0.0,16.67,0.0,3,높음
양두밀링,60,60,3.4,0.0,5.39,0.0,8,중간
자동화부품,110,30,4.1,1.7,3.85,4.17,15,높음
소형금형,10,10,0.3,0.0,3.34,0.0,3,높음
아이디어제품,460,430,2.0,6.8,0.46,1.67,15,높음
계양세척기,20,110,0.5,0.8,1.58,0.71,8,중간
철판제작,210,420,6.5,22.0,3.45,5.81,14,중간
제품개발업체,10,10,0.9,0.0,7.88,0.0,15,높음
밀링선반,320,550,1.9,3.3,0.67,0.67,15,높음
3D제품설계,10,10,0.3,0.7,2.18,7.41,13,중간
알루미늄박스제작,30,70,1.9,8.3,5.99,12.7,14,높음
모델링알바,20,30,1.1,1.0,4.44,3.45,14,높음
기계설계대행,< 10,10,0.4,1.3,10.0,12.13,15,높음
와이어컷팅,530,720,7.3,20.3,1.56,3.08,15,중간
SUS롤러,< 10,< 10,0.0,0.0,0.0,0.0,3,높음
사상기,70,120,0.7,0.5,0.87,0.43,12,중간
경면래핑,< 10,< 10,0.6,0.0,10.0,0.0,2,중간
LAPPINGMACHINE,10,< 10,2.2,0.0,13.64,0.0,3,높음
수사상,< 10,< 10,0.0,0.0,0.0,0.0,1,중간
레이져절단,< 10,< 10,0.1,0.0,1.67,0.0,15,높음
창원시제품제작,< 10,< 10,0.1,0.0,2.67,0.0,15,높음
기계설계,1430,1170,3.1,5.3,0.24,0.46,15,중간
드론개발,80,100,1.3,0.0,1.59,0.0,15,높음
부산기계설계,< 10,10,0.0,0.0,0.0,0.0,15,높음
메탈3D프린팅,20,< 10,0.3,0.0,1.53,0.0,13,중간
부산금형,30,30,4.4,0.9,16.42,2.82,2,낮음
드론기체,20,20,0.0,0.0,0.0,0.0,1,중간
와이어가공,150,110,2.5,0.5,1.8,0.5,15,높음
개발대행,20,10,0.1,0.0,0.31,0.0,15,높음
레이저가공기,200,140,2.7,3.8,1.44,2.93,15,높음
베벨기어가공,10,< 10,0.1,0.3,1.17,6.67,8,중간
라미네이트명판,50,10,3.6,0.0,6.61,0.0,2,중간
페놀명판,10,< 10,1.1,0.0,5.27,0.0,2,중간
설비명판,50,10,3.4,0.0,6.0,0.0,4,낮음
철판제작업체,< 10,< 10,0.0,0.0,0.0,0.0,2,중간
스텐제작업체,< 10,20,1.3,0.0,15.95,0.0,9,중간
시제품디자인,10,10,0.3,0.0,4.09,0.0,14,높음
EP표준품,10,< 10,0.0,0.0,0.0,0.0,3,높음
ERGOTAMINETARTRATE,< 10,10,0.0,0.0,0.0,0.0,1,중간
ERIOCHROMEBLACKT,70,10,0.0,0.0,0.0,0.0,1,중간
ERUCAMIDE,40,10,0.5,0.0,1.36,0.0,2,중간
ERYTHROMYCIN,690,1180,0.0,0.0,0.0,0.0,2,중간
ESTRADIOL,630,1230,0.0,0.0,0.0,0.0,3,높음
ERYTHROSINE,20,< 10,0.0,0.0,0.0,0.0,1,중간
ESCHERICHIACOLI,2450,2350,0.0,0.0,0.0,0.0,3,높음
ESCIN,20,< 10,0.6,0.0,2.95,0.0,2,중간
ESSENTIALOIL,250,350,0.3,0.3,0.13,0.1,14,중간
ERYTHROPOIETIN,1300,1980,0.0,1.2,0.0,0.07,2,중간
스테인레스제작업체,10,< 10,1.4,0.0,13.55,0.0,10,중간
목형가공,< 10,10,0.0,0.0,0.0,0.0,3,높음
나무가공기,< 10,< 10,0.0,0.0,0.0,0.0,3,높음
R가공기,< 10,10,0.7,1.7,33.34,16.67,3,높음
목형가공기,< 10,< 10,0.7,0.0,16.67,0.0,3,높음
스텐시공,< 10,10,0.0,1.7,0.0,15.16,3,높음
자동차부품가공,20,60,1.3,0.3,4.55,0.44,15,높음
기구설계알바,10,< 10,0.0,0.0,0.0,0.0,1,중간
컷팅프로그램,20,< 10,0.3,0.3,1.2,6.67,8,중간
허니컴코어,10,10,0.0,0.0,0.0,0.0,2,중간
현수막출력기,50,50,2.7,3.8,5.37,6.7,8,중간
솔벤실사기,< 10,< 10,0.7,0.0,7.7,0.0,4,낮음
ARTCAM,50,20,0.3,0.0,0.65,0.0,3,높음
CE6000-120,20,10,0.7,0.0,3.23,0.0,10,중간
CE6000-60,20,< 10,0.5,0.0,2.1,0.0,9,중간
CW-5000,10,< 10,0.3,0.0,2.57,0.0,3,높음
FIBERLASER,100,20,0.7,0.0,0.8,0.0,15,높음
TYPE3프로그램,< 10,< 10,0.0,0.0,0.0,0.0,1,중간
VJ-1638WX,< 10,< 10,0.0,0.0,0.0,0.0,2,중간
골판지컷팅,10,< 10,1.3,0.0,9.53,0.0,3,높음
기구설계업체,10,10,1.6,0.0,13.34,0.0,15,높음
CNC복합선반,10,10,0.5,0.0,3.6,0.0,11,중간
탭가공,310,210,1.1,2.0,0.4,0.95,15,중간
레이저컷팅,610,830,7.4,12.0,1.35,1.55,15,높음
플라즈마용접,120,190,0.2,0.0,0.18,0.0,15,높음
플라즈마절단기,850,2170,9.7,62.0,1.24,3.1,15,중간
출장용접비용,10,50,0.3,1.3,2.24,2.12,14,높음
철제다리제작,30,90,2.1,7.8,6.16,8.71,15,높음
철재용접,< 10,< 10,0.0,0.3,0.0,4.17,0,낮음
철골구조물제작,< 10,< 10,0.7,0.0,66.67,0.0,3,높음
철물인테리어,< 10,10,0.4,1.3,6.9,10.26,15,높음
그리스트랩시공,10,10,2.1,0.9,23.53,8.7,2,중간
서스사다리,< 10,< 10,0.0,0.0,0.0,0.0,3,높음
보일러용접,< 10,10,0.0,0.7,0.0,5.56,3,높음
기름탱크제작,10,30,0.4,0.3,3.23,1.29,11,중간
집수정제작,< 10,< 10,0.8,0.0,26.93,0.0,9,중간
주방기구수리,< 10,10,0.0,0.0,0.0,0.0,1,중간
자전거용접,20,100,0.1,2.5,0.31,2.48,12,중간
용접구인,30,140,1.7,22.7,5.26,16.8,15,높음
온수탱크용접,10,50,1.0,1.0,5.56,1.73,15,높음
온수탱크수리,10,20,0.3,0.7,2.78,2.67,3,높음
오토바이용접,10,50,0.7,0.0,4.45,0.0,3,높음
싸이로제작,< 10,< 10,0.0,0.0,0.0,0.0,3,높음
스텔라이트용접,10,20,0.0,0.8,0.0,2.78,11,중간
스텐물탱크,150,230,7.5,19.3,5.54,9.78,15,높음
스텐계단난간,10,20,0.5,1.0,3.15,4.55,13,중간
플라스틱시제품,10,10,1.1,0.0,5.76,0.0,15,높음
금형부품가공,10,10,1.0,0.3,7.7,3.04,3,높음
중고밀링바이스,< 10,10,0.0,1.3,0.0,9.68,3,높음
남선밀링,40,40,2.7,0.0,7.62,0.0,3,높음
아크릴업체,100,110,3.7,6.3,3.99,6.25,15,높음
웨어러블디자인,20,20,0.0,0.0,0.0,0.0,3,높음
초경가공,60,40,2.4,0.3,4.46,0.72,15,높음
와이어절단,40,70,0.6,0.0,1.47,0.0,15,높음
소량생산,50,30,0.0,0.0,0.0,0.0,3,높음
브라켓제작,80,100,2.9,0.8,3.7,0.78,15,높음
방전가공업체,< 10,< 10,0.7,0.0,8.34,0.0,3,높음
NCT가공,240,220,6.7,8.3,3.04,4.15,15,높음
화스너제작,10,< 10,1.8,0.6,16.0,7.15,2,낮음
설계아르바이트,10,< 10,1.0,0.0,7.7,0.0,6,중간
레이저용접기가격,30,70,1.3,0.0,6.16,0.0,6,중간
외함제작,10,< 10,0.3,0.0,2.24,0.0,12,중간
알루미늄절곡,220,190,4.2,3.5,2.06,1.95,15,중간
레이저절곡,150,130,3.8,0.0,2.64,0.0,15,높음
금속제작,200,240,10.2,22.7,5.68,9.9,15,중간
유리조인트,10,10,0.0,0.7,0.0,6.67,3,높음
SUS제작,40,10,2.5,0.8,6.5,6.25,15,높음
전자제품제작,10,10,0.6,0.3,4.27,1.76,14,높음
제품기획,160,80,0.5,1.0,0.31,1.3,15,높음
금속절곡,40,110,0.8,0.3,1.93,0.32,13,중간
특허시제품제작,10,< 10,0.7,0.0,4.77,0.0,15,높음
아이디어제작,10,30,0.7,2.0,4.32,6.9,15,높음
정밀레이저가공,< 10,< 10,2.7,0.0,44.45,0.0,2,중간
동판레이저가공,< 10,< 10,2.0,0.0,50.0,0.0,1,중간
절단절곡,200,500,3.8,11.3,2.16,2.45,15,중간
PCB케이스,40,20,2.2,0.3,5.13,1.59,8,중간
철재소품,10,50,0.3,1.5,2.67,3.27,15,높음
금속작품,< 10,< 10,0.7,0.0,14.29,0.0,3,높음
철재제품,< 10,< 10,1.2,0.0,30.0,0.0,3,높음
프라스틱용접기,10,40,0.5,0.7,6.82,1.63,11,중간
원형댐퍼,50,30,0.7,0.0,1.32,0.0,13,중간
PVCBOLT,< 10,< 10,0.0,0.0,0.0,0.0,2,중간
블랙박스디자인,< 10,< 10,0.0,0.3,0.0,4.77,3,높음
부품,2330,1520,3.5,5.5,0.17,0.39,15,중간
CNC가공가격,10,10,0.2,0.3,1.76,1.97,11,중간
3D샘플,10,< 10,0.2,0.0,1.82,0.0,14,높음
가공제작,10,< 10,1.3,0.0,13.34,0.0,3,높음
파이프레이저절단,10,20,0.1,0.0,0.85,0.0,12,중간
외경연마,10,< 10,0.0,0.0,0.0,0.0,3,높음
GUIDEPIN,20,10,2.5,0.0,12.29,0.0,3,높음
3D프린터가공,50,40,3.5,3.7,6.42,9.65,15,높음
모형주문제작,20,30,1.3,2.5,5.8,8.63,15,높음
인테리어철판,40,110,0.7,2.0,1.96,1.76,14,높음
부산파이프절단,< 10,10,0.0,0.0,0.0,0.0,3,높음
파이프컷팅기,80,180,1.6,5.0,2.01,3.23,15,높음
부산철판절단,< 10,< 10,1.7,0.8,33.34,15.39,3,높음
부산파이프가공,< 10,< 10,0.4,0.0,9.1,0.0,3,높음
파이프커팅기,60,130,0.5,3.0,0.9,2.26,13,중간
커팅,710,1080,0.5,1.0,0.08,0.1,15,높음
QDM금형,110,60,3.3,0.3,3.17,0.51,14,높음
3D프린터설계제작,20,20,0.6,0.0,2.82,0.0,3,낮음
정밀기계가공,< 10,< 10,0.0,0.0,0.0,0.0,3,높음
POM가공,20,< 10,0.4,0.0,2.24,0.0,13,중간
전자개발,20,< 10,0.0,1.0,0.0,14.29,15,높음
엠티피,10,10,0.0,0.0,0.0,0.0,2,중간
레이저센터,120,60,6.0,0.3,5.11,0.47,7,중간
와이어커팅,220,160,1.9,4.0,0.98,2.64,15,높음
파이프절곡,90,80,1.5,1.3,1.78,1.55,14,높음
파이프벤딩기,230,300,4.6,12.8,2.16,4.46,15,높음
철판커팅,30,30,0.3,0.0,1.02,0.0,3,높음
스텐레스가공,50,70,1.3,3.3,2.92,4.98,15,높음
파이프벤더,190,240,2.4,6.8,1.39,3.07,15,높음
알루미늄밴딩,60,50,1.8,0.3,3.26,0.47,9,중간
파이프레이져가공,< 10,< 10,0.0,0.0,0.0,0.0,0,낮음
원통연삭,50,60,0.1,0.3,0.15,0.59,15,높음
서스파이프,290,340,11.3,13.5,4.16,4.11,15,높음
인테리어부품,30,70,1.3,2.5,4.05,3.58,15,높음
각파이프절단,60,100,1.2,1.0,1.89,0.99,12,중간
3D제품디자인,40,20,0.7,0.0,1.89,0.0,15,높음
파이프절단기,530,1270,14.1,49.0,2.84,4.13,15,중간
CNC복합기,110,120,1.9,1.3,1.88,1.09,15,높음
원통연마,210,250,2.9,0.3,1.57,0.15,15,높음
파이프컷팅,20,50,0.3,0.7,1.04,1.37,15,높음
파이프밴딩기,650,1410,19.9,52.0,3.41,4.01,15,높음
자동선반,280,320,5.1,5.0,1.87,1.64,15,높음
황동주문제작,10,10,3.0,0.0,42.86,0.0,1,중간
와이어방전가공,20,20,0.3,0.0,1.62,0.0,3,높음
와이어제조,< 10,< 10,0.0,0.0,0.0,0.0,1,중간
와이어집,< 10,10,0.0,0.0,0.0,0.0,1,중간
와이어컷,40,20,0.0,0.0,0.0,0.0,3,높음
와이어컷팅가공,10,< 10,0.0,0.0,0.0,0.0,3,높음
파워밀가격,20,20,0.7,0.0,3.93,0.0,3,높음
파워밀교육,20,20,1.1,0.7,4.38,3.18,6,중간
화낙와이어,< 10,< 10,0.0,1.0,0.0,20.0,2,중간
CNC금형,10,10,0.0,0.0,0.0,0.0,3,높음
EDM와이어,10,10,0.8,0.0,5.41,0.0,3,높음
PCB금형,< 10,< 10,0.7,0.0,11.12,0.0,3,높음
WIRECUT,10,10,0.0,0.5,0.0,3.85,3,높음
금형와이어,10,< 10,0.0,0.0,0.0,0.0,3,높음
금형정밀,< 10,10,0.0,0.0,0.0,0.0,2,중간
다이스가공,< 10,10,0.0,0.0,0.0,0.0,2,중간
부천와이어,< 10,10,0.0,0.0,0.0,0.0,2,중간
부천와이어컷팅,< 10,< 10,0.0,1.5,0.0,16.67,2,중간
선반밀링복합기,< 10,10,0.1,0.0,2.95,0.0,9,중간
와이어공장,10,< 10,2.1,0.0,19.05,0.0,2,중간
와이어방전,10,< 10,0.0,0.0,0.0,0.0,3,높음
절곡가공,30,30,0.9,0.0,2.79,0.0,13,중간
CO2레이저마킹기,20,10,0.7,0.0,3.53,0.0,15,높음
레이져각인,10,20,0.1,0.0,1.03,0.0,15,높음
SUS316가공,10,< 10,1.0,0.7,10.0,10.53,3,높음
PT나사가공,< 10,10,0.0,0.0,0.0,0.0,3,높음
CNC선반임가공,< 10,< 10,0.0,0.0,0.0,0.0,2,중간
CNC지그,< 10,< 10,1.3,0.0,25.0,0.0,2,중간
TR나사가공,< 10,< 10,0.0,0.0,0.0,0.0,2,중간
설계도면,970,850,2.1,0.7,0.24,0.09,15,높음
PE가공,40,10,4.1,0.7,11.0,4.77,15,높음
MC가이드,< 10,< 10,0.0,0.0,0.0,0.0,0,낮음
모리아게,< 10,20,0.0,0.0,0.0,0.0,1,중간
스틸가이드,< 10,< 10,0.0,0.0,0.0,0.0,3,높음
리벳가공,< 10,< 10,0.9,0.0,10.0,0.0,2,중간
성형연마,80,110,1.3,0.8,1.79,0.69,15,높음
제품기구설계,< 10,< 10,0.5,0.0,5.84,0.0,15,높음
부산레이저절단,20,< 10,0.7,0.0,3.45,0.0,6,중간
신진계전,160,80,5.4,2.8,3.57,3.62,7,중간
기구디자인,30,10,1.2,0.3,4.62,2.57,15,높음
절곡회사,< 10,10,0.0,0.4,0.0,3.34,3,높음
절곡업체,10,10,0.1,0.3,0.8,2.09,14,높음
화이버레이저,130,90,2.7,3.8,2.29,4.37,15,높음
다보제작,20,< 10,0.7,0.0,2.67,0.0,3,높음
황동다보,20,20,0.0,0.0,0.0,0.0,1,중간
아크릴다보,630,440,10.9,22.7,1.93,5.69,15,높음
레이져컷팅,< 10,10,0.3,0.0,4.45,0.0,15,높음
철판레이저,50,50,0.8,0.8,1.47,1.54,13,중간
알루미늄레이져가공,< 10,< 10,0.0,0.0,0.0,0.0,3,높음
