연관 검색어,PC 월간 검색수,PC 월평균 클릭수,PC 월평균 클릭률,모바일 월간 검색수,모바일 월평균 클릭수,모바일 월평균 클릭율,월평균 노출 광고수,경쟁 정도
!가공된나무,10,0.0,0.0,< 10,0.0,0.0,2,중간
!DIY책장만들기,< 10,0.2,4.17,< 10,0.0,0.0,5,중간
!DIY선반만들기,< 10,0.7,8.34,30,2.7,8.09,3,높음
!판재절단,10,0.0,0.0,< 10,0.0,0.0,3,높음
!목재공구,80,3.5,4.34,250,20.0,8.48,14,높음
!서울목재소,10,0.3,3.04,10,0.4,2.64,3,높음
!목재CNC재단,< 10,0.2,3.53,20,1.3,6.67,12,중간
!참죽판재,< 10,0.0,0.0,50,0.4,0.77,3,높음
!집성판재단,10,3.7,26.36,< 10,0.3,4.17,11,중간
!목재NC가공,< 10,0.3,11.43,< 10,0.0,0.0,12,중간
!합판제단,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
!방화창,210,7.5,3.56,120,9.0,7.8,13,중간
!CNC목재,30,1.6,5.19,20,0.7,3.18,13,중간
!대전CNC,40,0.5,1.37,30,1.0,2.64,10,중간
레이져각인기,800,17.4,2.33,2820,58.0,2.17,15,높음
베이크라이트,290,2.8,1.04,470,4.3,0.99,14,높음
!인서트,2700,8.5,0.34,5120,30.3,0.63,15,높음
!알루미늄CNC,90,2.2,2.52,80,2.0,2.57,15,높음
!포맥스CNC,30,1.3,4.02,30,0.5,1.32,15,높음
레이져마킹,220,3.7,1.7,280,7.6,2.75,15,높음
!선반밀링,430,2.8,0.7,660,5.8,0.95,15,높음
!나무글자,60,1.5,2.71,210,1.5,0.76,14,높음
!금형조각,10,1.3,8.89,10,0.0,0.0,3,높음
!플라스틱가공기,< 10,0.3,16.67,< 10,0.0,0.0,3,높음
PCBCUTTING,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
LASERSOLDERING,10,0.7,5.13,< 10,0.0,0.0,3,높음
!원목CNC가공,10,1.0,12.2,10,0.0,0.0,10,중간
!AR400,110,6.0,5.22,40,1.0,2.33,10,중간
!대전포맥스,10,1.2,6.13,30,0.3,1.15,8,중간
!자작나무합판가공,< 10,0.2,3.64,10,0.3,3.04,9,중간
!자작나무CNC,40,3.4,8.16,50,1.7,3.41,14,높음
!대전CNC가공,< 10,0.3,8.34,10,1.0,6.67,3,높음
!AR500,40,2.7,6.1,70,10.0,12.99,13,중간
!정밀,710,2.0,0.3,1570,1.0,0.07,15,높음
!자작나무합판CNC,20,3.5,13.48,10,0.0,0.0,9,중간
서스제작,30,1.6,5.32,20,1.3,5.56,14,높음
!청주CNC가공,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
!CNC선반,2080,16.7,0.87,4100,92.0,2.41,15,높음
!자작합판CNC,20,1.2,5.05,20,1.0,4.35,9,중간
!포맥스CNC가공,10,0.6,3.71,< 10,0.0,0.0,12,중간
!스카시문자,30,0.8,2.28,30,0.7,2.16,15,높음
!목재레이져,< 10,1.1,21.43,10,0.7,5.41,3,높음
!목재스카시,10,0.1,0.91,< 10,0.0,0.0,12,중간
리벳,4080,34.1,0.89,6730,98.6,1.57,15,높음
!자작나무가공,10,0.8,6.07,20,1.0,4.35,12,중간
!CNC조각기,1430,39.6,2.92,2220,99.7,4.73,15,높음
구리가공,50,1.0,2.1,30,0.0,0.0,13,중간
!나무커팅,20,0.9,3.24,70,1.0,1.45,15,높음
!MC나일론가공,20,1.9,7.19,10,0.0,0.0,14,높음
!자작나무CNC가공,10,1.0,7.39,< 10,0.0,0.0,11,중간
철판,3880,84.7,2.32,10300,240.1,2.48,15,높음
포맥스타공,20,0.3,1.44,30,0.0,0.0,12,중간
레이져각인,< 10,0.3,5.34,20,0.0,0.0,15,높음
와이어밴딩,70,2.9,4.4,60,1.7,2.83,9,중간
포맥스컷팅,30,1.1,3.66,30,0.0,0.0,15,높음
알루미늄절단기,170,7.7,4.68,230,14.5,6.63,15,높음
아크릴절단,190,2.7,1.48,410,5.7,1.52,15,높음
!목재CNC,300,7.3,2.63,240,23.1,9.83,15,높음
문패,1450,19.2,1.41,4330,95.8,2.38,15,높음
플라즈마가공,20,0.0,0.0,10,0.0,0.0,3,높음
!아산공방,30,0.8,2.44,330,0.3,0.11,4,낮음
아크릴커팅,150,5.5,3.67,340,14.8,4.82,15,높음
!절삭기계,40,0.0,0.0,60,0.3,0.45,3,낮음
도마각인,40,0.5,1.25,260,0.8,0.31,10,중간
알루미늄절단가공,< 10,0.4,7.15,< 10,0.0,0.0,3,높음
실리콘절단,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
플라스틱절단기,70,1.7,2.37,150,0.0,0.0,9,중간
금속조각,90,0.3,0.37,50,0.0,0.0,13,중간
세라믹절단기,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
!나무절단,120,1.0,0.84,400,11.0,3.16,15,높음
캠핑문패,380,1.7,0.48,2300,26.3,1.26,15,높음
금속커팅기,20,0.4,1.91,30,0.0,0.0,14,높음
!밀링업체,< 10,0.0,0.0,20,0.0,0.0,3,높음
알미늄판가공,< 10,0.3,6.67,< 10,0.0,0.0,3,높음
!NCT가공업체,10,0.0,0.0,< 10,0.3,11.12,3,높음
PVC가공업체,10,0.0,0.0,< 10,0.0,0.0,3,높음
!금속절삭가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
각파이프절단기,50,1.3,2.9,130,1.9,1.49,5,중간
프레스절단,10,0.0,0.0,10,0.0,0.0,3,높음
!원단커팅,20,0.3,1.37,30,1.3,3.29,13,중간
!웨이퍼절단,10,0.0,0.0,< 10,0.0,0.0,2,중간
!세라믹절단,10,0.4,2.37,20,0.3,1.62,11,중간
알미늄가공기,< 10,0.7,7.41,< 10,0.0,0.0,3,높음
철절단기,30,1.2,3.53,160,2.3,1.44,5,중간
프레스커팅,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
PIPE절단,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
알미늄시트판,< 10,0.3,6.67,10,0.8,6.46,3,높음
알루미늄시트판넬,110,4.5,3.91,30,1.0,3.58,14,높음
!부식가공,20,0.0,0.0,< 10,0.0,0.0,3,높음
산업용절단기,< 10,0.2,2.39,10,0.0,0.0,6,중간
스텐,1610,11.1,0.74,3970,43.7,1.2,15,높음
메탈가공,10,0.3,2.39,< 10,0.0,0.0,3,높음
DNE,80,1.0,1.15,200,2.5,1.27,1,중간
!알루미늄밀링,20,0.6,3.23,< 10,0.8,15.39,3,낮음
파이프가공,130,3.4,2.56,110,3.5,3.33,15,높음
!가죽버닝,10,0.0,0.0,60,0.3,0.55,3,높음
!고무각인,10,0.0,0.0,10,0.3,2.09,3,높음
!홍대테마카페,10,0.4,2.18,130,0.0,0.0,3,높음
!지류재단,< 10,0.0,0.0,10,0.0,0.0,1,중간
!이름마킹,< 10,0.7,8.34,10,0.7,4.45,3,높음
!이미지각인,20,0.0,0.0,20,0.0,0.0,2,중간
!인조가죽각인,< 10,1.0,16.67,10,0.0,0.0,1,중간
!주소판제작,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
!아크릴스텐실,10,0.0,0.0,50,0.7,1.22,3,높음
!에바폼재단,< 10,0.0,0.0,< 10,0.9,10.0,1,중간
!와인병각인,10,1.5,13.34,50,4.5,9.9,3,높음
!시트지스텐실,< 10,0.5,25.0,10,0.0,0.0,2,중간
!무늬목가공,< 10,0.3,8.34,< 10,0.0,0.0,3,높음
!무한상상,60,0.0,0.0,110,0.0,0.0,3,높음
!돌각인,< 10,0.7,12.5,30,0.9,3.34,3,높음
!나무스텐실,< 10,0.0,0.0,10,0.3,3.34,3,높음
!MCNYLON가공,< 10,0.2,1.93,< 10,0.0,0.0,7,중간
!CNC가공비용,20,0.5,2.26,20,0.3,1.7,6,중간
내마모강,50,2.4,4.43,40,1.0,2.33,13,중간
!가죽가공,50,1.8,3.61,60,0.0,0.0,9,중간
!프레스드로잉,40,1.3,3.16,< 10,0.0,0.0,2,중간
레이져커터,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
철재가공,10,0.8,5.93,10,0.5,3.58,11,중간
!철캔,50,1.8,3.67,70,3.0,4.48,12,중간
3차원레이져,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
플라스틱컷팅,20,0.5,2.22,70,0.5,0.75,9,중간
!펠트커팅,< 10,0.4,3.95,20,1.0,4.0,8,중간
!금속타각기,10,0.2,2.07,20,0.3,1.2,15,높음
각파이프가공,20,3.9,16.92,10,0.0,0.0,6,중간
!어린이집문패,100,0.5,0.54,210,3.5,1.8,15,높음
파이프홀가공,20,1.0,4.85,20,0.0,0.0,11,중간
!고려ST,10,0.0,0.0,< 10,0.0,0.0,0,낮음
PIPE가공,< 10,1.0,50.0,< 10,0.0,0.0,1,중간
프로레이져,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
삼신레이져,10,0.0,0.0,10,0.0,0.0,0,낮음
스텐샤링,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
삼신LTS,< 10,0.0,0.0,10,0.0,0.0,0,낮음
SUS업체,< 10,0.3,11.12,< 10,0.0,0.0,3,높음
레이져공방,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
원단커팅기,40,0.4,0.87,210,2.3,1.08,13,중간
!자작나무컷팅,< 10,1.7,41.67,< 10,0.0,0.0,3,높음
!알루미늄조각기,< 10,0.0,0.0,10,0.0,0.0,3,높음
파이프절단기계,10,2.8,25.43,< 10,0.0,0.0,5,중간
음각각인,40,0.6,1.45,60,1.1,1.71,2,중간
금속조형물제작,20,1.9,8.79,10,1.3,11.12,15,높음
강화도어프레임,20,0.3,1.2,10,0.4,1.93,3,높음
철책상,60,1.4,2.1,240,2.5,1.13,15,높음
박물관진열장,50,2.3,4.95,10,1.2,7.7,15,높음
!비닐절단기,20,1.3,6.05,40,0.3,0.59,7,중간
!PAIL,1090,0.4,0.05,4820,0.7,0.02,10,중간
프레스업체,60,2.4,4.05,20,1.5,6.32,12,중간
!소형캔,10,0.7,11.12,< 10,0.0,0.0,3,높음
!금속부품가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
아크릴컷팅기,20,0.2,1.11,70,1.0,1.52,14,높음
!나무컷팅기,10,0.0,0.0,70,0.0,0.0,4,낮음
!하이망간,30,2.3,6.48,40,5.0,10.87,9,중간
!원단컷팅기,40,0.5,1.09,100,2.0,1.91,15,높음
!토퍼컷팅기,30,0.3,1.04,290,2.8,0.96,9,중간
!섬유절단기,20,1.0,4.77,10,0.0,0.0,9,중간
!합판타공,20,0.0,0.0,70,1.0,1.32,3,높음
!금속조형물,70,1.3,1.74,30,1.6,5.11,15,높음
내마모강판,10,0.8,5.98,10,0.3,1.76,5,중간
!가죽커팅기,10,0.3,2.78,10,0.0,0.0,3,높음
!가공집,20,0.3,1.86,20,1.0,3.45,3,높음
아크릴커팅기,30,0.1,0.2,110,0.8,0.69,15,높음
알루미늄봉가공,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
파이프가공기계,10,0.0,0.0,< 10,0.3,11.12,3,높음
!복합선반,20,0.3,1.56,20,0.3,1.67,15,높음
!원단중량시편절단기,10,1.0,9.1,< 10,0.0,0.0,1,중간
!원단스와치제작,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
아크릴가공기,10,0.4,3.21,10,0.0,0.0,13,중간
!나무이니셜,10,0.0,0.0,110,1.5,1.49,15,높음
!나무레이져,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
!목재NC,< 10,1.7,55.56,< 10,0.0,0.0,3,높음
레이져타공,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
아크릴CNC가공,50,2.9,5.41,50,1.3,2.46,15,높음
!자작나무스카시,10,1.3,12.13,< 10,0.0,0.0,3,높음
!원목이니셜,10,0.6,4.06,220,0.5,0.25,15,높음
!포멕스스카시,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
포맥스커팅,20,0.4,1.76,30,0.3,0.7,15,높음
포맥스글자,20,0.1,0.3,10,0.3,1.97,15,높음
CNC컷팅,40,1.2,2.73,20,0.7,2.67,15,높음
!CNC나무가공,10,1.7,16.67,< 10,0.3,16.67,3,높음
플라스틱커팅기,20,1.3,5.89,20,0.3,1.09,5,중간
!토퍼커팅기,70,0.5,0.72,370,2.8,0.77,10,중간
!CNC정밀가공,10,0.5,3.59,< 10,0.0,0.0,15,높음
!원단절단기,50,2.0,3.6,140,1.8,1.35,14,높음
철판커팅,10,0.0,0.0,30,0.0,0.0,3,높음
!다비드조각기,10,4.4,31.43,< 10,0.0,0.0,3,낮음
아크릴절단기,90,1.1,1.18,170,1.8,1.1,15,높음
화이버레이져,< 10,0.0,0.0,< 10,0.0,0.0,15,높음
파이버레이져,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
소형가공기,< 10,0.0,0.0,10,0.7,5.13,3,높음
아크릴마킹,10,0.6,3.39,30,0.0,0.0,13,중간
!목재각인,20,0.4,1.45,50,0.0,0.0,8,중간
!나무스카시,40,0.9,2.25,20,2.0,7.41,14,높음
!나무각인,140,1.9,1.35,510,16.3,3.34,15,높음
!나무조각기,30,0.7,2.57,70,0.0,0.0,13,중간
!와셔가공,30,0.8,2.31,30,0.5,1.73,4,낮음
파이프컷터기,10,0.1,0.91,40,0.3,0.75,14,높음
!CNC밀링기계,< 10,0.0,0.0,< 10,2.1,42.86,3,높음
!아크릴조각기,30,1.0,2.64,40,3.8,7.98,15,높음
!CNC가격,20,0.5,2.2,30,0.0,0.0,15,높음
!미니레이져각인기,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
!스티로폼조각기,10,0.7,4.0,30,0.3,1.13,6,중간
!아크릴각인기,10,0.7,5.13,40,0.5,1.45,3,높음
!스티로폼재단기,10,0.8,5.72,20,0.0,0.0,3,높음
!플라스틱컷팅기,10,0.1,0.75,30,0.3,0.99,9,중간
!나무각인기,20,0.0,0.0,80,0.0,0.0,3,높음
!가죽각인기계,10,0.0,0.0,50,0.0,0.0,3,높음
커팅기계,20,0.0,0.0,60,0.0,0.0,3,높음
아크릴가공기계,10,1.0,6.9,20,0.5,2.64,12,중간
!비닐컷팅기,20,0.2,1.12,40,0.0,0.0,13,중간
!대형가공,< 10,0.1,1.86,< 10,0.0,0.0,14,높음
!AISI1215,< 10,0.6,14.29,< 10,0.0,0.0,2,중간
!SUM23,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
환봉밴딩,80,3.3,4.18,50,0.7,1.32,5,중간
밴딩파이프,70,2.7,3.89,110,3.3,3.01,6,중간
!가죽절단기,10,0.3,3.34,10,0.0,0.0,3,높음
!PRIMAPOWER,< 10,0.7,8.34,< 10,0.0,0.0,3,높음
레이져가공기,10,0.4,2.14,10,0.3,2.09,15,높음
동절단기,< 10,0.7,7.41,10,1.1,6.39,3,높음
금속재단,20,1.0,3.85,30,0.0,0.0,3,높음
알루미늄커팅기,20,0.2,1.22,30,0.0,0.0,13,중간
!아토스철판,20,2.5,9.53,40,2.0,5.13,5,중간
플레이트가공,10,0.9,10.53,< 10,0.0,0.0,2,중간
HARDANODIZING,40,1.0,2.44,< 10,0.0,0.0,1,중간
미세홀가공,50,3.9,6.79,20,1.7,7.25,15,높음
CNCLASER,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
파이프가공기,20,1.0,5.47,10,0.0,0.0,13,중간
황동다보,20,0.0,0.0,10,0.0,0.0,0,낮음
CNC머시닝센터,20,0.0,0.0,20,0.0,0.0,3,높음
알루미늄부품가공,< 10,0.3,6.67,< 10,0.0,0.0,15,높음
!두르마,< 10,0.0,0.0,10,0.0,0.0,0,낮음
동가공,20,1.3,4.65,20,0.5,2.39,15,높음
!DURMA,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
!레이져마킹기,< 10,0.6,15.0,10,0.3,2.09,15,높음
!BYSTAR,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
!나무재단기,20,0.4,2.0,80,0.8,0.98,10,중간
!컬러마킹기,10,0.0,0.0,10,0.0,0.0,1,중간
!프리마파워,20,0.7,3.51,20,0.0,0.0,3,높음
알루미늄가공기,10,0.3,2.44,< 10,0.0,0.0,9,중간
!플라스틱조각,40,0.2,0.62,80,1.0,1.39,9,중간
!나무각인기계,< 10,0.7,9.1,30,0.0,0.0,1,중간
!뻬크,< 10,0.0,0.0,< 10,0.5,9.1,3,높음
뻬끄라이트,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
백그라이트가공,< 10,1.3,66.67,< 10,0.0,0.0,3,높음
LASERCUTTINGMACHINE,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
!핀파워,< 10,0.0,0.0,20,1.1,4.35,2,중간
!FINNPOWER,< 10,0.0,0.0,< 10,1.4,28.58,2,중간
바이스트로닉스,10,1.1,6.46,20,0.0,0.0,2,중간
화이버,270,0.4,0.16,780,1.0,0.14,15,높음
!무한상상실,300,0.8,0.28,270,0.7,0.27,10,중간
!리머,940,4.5,0.51,1350,14.2,1.13,15,높음
알루미늄컷팅기,20,0.5,2.69,20,0.0,0.0,14,높음
에어컷팅,< 10,1.2,16.67,< 10,0.0,0.0,3,높음
!원단컷팅,10,0.1,0.4,30,0.0,0.0,15,높음
명판조각기,10,0.7,5.62,< 10,0.0,0.0,14,높음
!ERMAKSAN,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
LASERCUTTER,10,0.0,0.0,10,0.0,0.0,3,높음
신주가공,30,1.1,3.45,30,2.7,8.89,15,높음
LASERMACHINE,10,0.0,0.0,< 10,0.0,0.0,3,높음
!가공기계,50,0.3,0.66,30,1.9,6.46,15,높음
!화이버마킹기,< 10,0.0,0.0,< 10,0.0,0.0,8,중간
!FIBER,4200,0.8,0.03,9150,1.0,0.02,10,중간
!HAAS,220,0.0,0.0,600,0.3,0.06,3,높음
파이프연마기,10,6.0,50.0,10,0.0,0.0,1,중간
스티로폼커팅기,20,0.7,3.71,50,0.0,0.0,3,높음
!나무가공기,< 10,0.5,12.5,< 10,0.0,0.0,2,중간
!3D마킹,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
소형절단기,90,1.8,2.0,240,1.8,0.77,15,높음
!가죽각인서비스,< 10,0.0,0.0,10,1.5,25.0,2,중간
!금속각인기계,< 10,0.3,33.34,20,0.0,0.0,3,높음
!UV레이져,< 10,0.0,0.0,10,1.3,10.26,3,높음
!나무절단기,250,2.5,1.05,1100,30.3,2.99,14,높음
!소형조각기,60,1.1,1.84,110,0.0,0.0,15,높음
LASERMARKING,40,0.5,1.49,20,0.3,1.67,15,높음
영원레이져,< 10,0.7,33.34,< 10,0.0,0.0,2,중간
!플라스틱각인기,< 10,1.3,19.05,10,0.3,1.89,3,높음
!소형레이져마킹기,< 10,0.0,0.0,< 10,0.0,0.0,15,높음
!CO2마킹기,< 10,0.3,5.72,10,0.0,0.0,7,중간
트럼프레이져,< 10,0.0,0.0,10,0.7,7.41,3,높음
!반지각인,270,3.3,1.27,1830,75.6,4.44,15,높음
아크릴레이져,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
!가죽각인기,40,0.3,0.65,150,0.3,0.23,12,중간
!가죽각인,280,3.5,1.35,1020,32.2,3.31,15,높음
소형커팅기,20,0.3,1.6,50,0.0,0.0,15,높음
!알렌브랜들리,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
!금형조각기,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
!이니셜각인,180,0.9,0.52,970,12.3,1.36,15,높음
!각인,3130,6.7,0.23,8930,52.3,0.63,15,높음
평판컷팅기,190,5.7,2.97,70,5.3,7.3,15,높음
V절곡,10,0.5,3.85,< 10,0.0,0.0,2,중간
포멕스재단기,< 10,0.5,5.89,< 10,0.0,0.0,2,중간
!파나소닉모터,170,3.7,2.17,30,1.3,3.91,14,높음
!컬러마킹,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
!5축CNC조각기,< 10,0.7,7.41,< 10,0.7,33.34,3,높음
!R가공,50,0.1,0.18,50,0.0,0.0,12,중간
LASER가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
!불박금형,20,2.0,16.67,10,0.0,0.0,1,중간
!SUS가공업체,< 10,0.1,3.34,< 10,0.0,0.0,15,높음
철판도장,40,0.5,1.33,30,0.3,1.0,8,중간
T바,300,0.1,0.03,490,0.0,0.0,15,높음
대형빔,< 10,0.4,6.25,10,0.5,3.58,2,중간
!골판지커팅기,< 10,0.0,0.0,< 10,1.0,20.0,3,높음
!LD,3420,1.4,0.05,2690,0.7,0.03,7,중간
레이져조각,< 10,0.1,13.34,< 10,0.0,0.0,15,높음
나이프커팅기,< 10,0.3,5.0,< 10,0.0,0.0,3,높음
!금속각인,110,1.3,1.35,310,8.3,2.99,15,높음
!파이버마킹기,< 10,0.3,3.08,10,0.0,0.0,7,중간
!미세홀가공기,10,0.0,0.0,< 10,0.0,0.0,1,중간
CNC커팅기,10,0.1,0.61,10,0.3,1.48,13,중간
CO2레이져,< 10,0.0,0.0,< 10,0.0,0.0,15,높음
지하이,20,1.4,6.98,60,0.6,1.41,2,중간
알루미늄자동절단기,10,0.0,0.0,< 10,0.3,4.17,3,높음
!명판마킹기,10,0.2,1.82,10,0.0,0.0,15,높음
!레이져각인업체,< 10,0.2,3.38,< 10,0.0,0.0,13,중간
!HADOX,< 10,1.0,14.29,< 10,0.0,0.0,1,중간
!PE가공,10,0.7,4.77,20,1.3,7.02,15,높음
!아크릴조각,90,2.6,2.93,170,3.7,2.17,15,높음
평판커팅기,120,3.4,2.75,110,4.0,3.85,15,높음
금속각인기,80,1.1,1.44,260,7.7,3.19,15,높음
철재다리제작,30,0.4,1.12,740,4.0,0.54,15,높음
!선박부품가공,< 10,1.0,12.5,10,0.0,0.0,3,높음
!금속조각기,20,0.3,1.46,30,0.0,0.0,13,중간
!우드CNC,20,1.1,4.22,40,1.8,4.49,9,중간
!NC라우터,< 10,1.0,16.67,10,0.0,0.0,1,중간
!각인기계,140,2.0,1.5,500,11.7,2.49,13,중간
!아이디어제작,< 10,0.4,4.45,20,1.3,5.13,15,높음
!머시닝센타,40,0.5,1.14,40,1.7,4.39,15,높음
!CNC밀링가공,10,0.3,3.26,10,0.0,0.0,12,중간
!아이디어상품제작,30,1.0,3.13,70,4.0,5.54,15,높음
!정밀가공부품,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
!LASERMODULE,10,0.0,0.0,10,0.0,0.0,8,중간
!EDMUND,80,1.6,2.06,120,1.3,1.07,13,중간
!THORLABS,180,7.0,4.02,50,1.0,2.23,15,높음
!PBS,2240,2.8,0.14,3340,2.5,0.09,10,중간
!QBH,10,0.0,0.0,< 10,0.0,0.0,2,중간
!기계부품가공,20,0.8,3.08,10,0.0,0.0,15,높음
!알루미늄각인기,< 10,0.3,6.67,20,0.7,3.13,3,높음
!PNOZ,10,0.0,0.0,< 10,0.0,0.0,3,높음
!평프레스,20,1.8,8.34,20,1.3,5.8,3,높음
!핸들유압,< 10,0.8,16.67,20,0.6,2.18,2,중간
!스카이빙,120,0.1,0.12,150,0.0,0.0,15,높음
!선크스,10,1.3,7.85,< 10,0.0,0.0,3,높음
!파나소닉비전,10,0.0,0.0,< 10,0.0,0.0,0,낮음
!UV마킹기,< 10,0.0,0.0,10,0.0,0.0,7,중간
!CNC선반가공업체,< 10,0.5,8.89,10,0.3,2.39,15,높음
!스티커재단기,40,0.2,0.62,50,0.8,1.4,4,낮음
!스티커절단기,< 10,0.0,0.0,30,0.0,0.0,2,중간
!스티커플로터,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
!고무커팅기,10,0.0,0.0,10,0.0,0.0,3,높음
!시트지절단기,< 10,2.0,22.23,< 10,0.0,0.0,3,높음
!골판지절단기,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
!그라프텍플로터,10,0.7,7.41,< 10,0.0,0.0,3,높음
!나무커팅기,10,0.3,1.86,100,0.7,0.68,3,높음
!대형컷팅기,< 10,1.0,33.34,< 10,0.0,0.0,3,높음
!대형플로터,30,0.7,2.38,10,0.6,3.34,15,높음
!더팩코리아,< 10,1.0,25.0,10,0.0,0.0,1,중간
!디지털재단기,< 10,0.1,4.35,< 10,0.0,0.0,8,중간
!롤랜드플로터,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
!필름절단기,10,0.3,3.07,10,0.0,0.0,9,중간
플라스틱재단기,10,1.0,11.54,10,0.0,0.0,3,높음
프라스틱절단기,< 10,1.7,23.81,10,0.0,0.0,3,높음
!가죽컷팅기,< 10,0.3,8.34,10,0.0,0.0,3,높음
!CNC목재가공,40,3.1,8.77,50,6.7,13.34,15,높음
소형컷팅기,20,0.3,1.8,60,1.3,2.05,15,높음
알류미늄파이프,< 10,0.0,0.0,< 10,0.0,0.0,12,중간
!대구마킹기,< 10,0.7,14.71,< 10,0.0,0.0,7,중간
!마킹기,650,8.8,1.44,570,15.7,2.92,15,높음
알미늄각재,60,2.6,4.0,60,0.7,1.13,9,중간
!CNC부품,40,1.4,3.39,30,1.5,4.29,14,높음
알미늄컷팅기,< 10,0.6,15.69,10,0.3,3.34,13,중간
!금속마킹기,20,0.2,0.84,30,0.8,2.15,15,높음
포맥스커팅기,10,0.0,0.0,10,0.0,0.0,3,높음
!알루미늄주방용품,< 10,0.4,10.0,< 10,0.0,0.0,3,높음
성원스틸,20,5.0,20.0,30,0.0,0.0,1,중간
자동재단기,100,0.6,0.65,120,0.0,0.0,15,높음
!명판각인기,40,0.9,2.11,60,0.3,0.56,15,높음
파이프커팅,20,0.8,2.98,30,0.0,0.0,6,중간
!명판각인,30,1.0,3.42,10,0.5,3.13,14,높음
평판컷팅,10,0.0,0.0,10,0.0,0.0,3,낮음
!시트지커팅기,70,1.1,1.52,120,0.0,0.0,14,높음
디지털평판커팅기,10,0.7,4.55,< 10,1.0,20.0,6,중간
!마킹,1110,2.3,0.22,2690,7.8,0.31,15,높음
!산업용마킹기,240,4.4,1.99,170,1.3,0.8,15,높음
!비닐재단기,30,0.8,2.17,30,0.3,1.2,10,중간
!휴대용각인기,50,1.2,2.35,160,2.3,1.53,13,중간
대형재단기,10,0.4,3.53,10,0.0,0.0,14,높음
!명판마킹,< 10,0.1,0.79,< 10,0.0,0.0,14,높음
포맥스재단기,10,0.5,3.34,30,0.3,0.99,6,중간
!샘플기,< 10,0.5,12.5,< 10,0.0,0.0,2,중간
!원단재단기,240,3.7,1.59,770,27.3,3.75,15,높음
!합판커팅기,< 10,0.0,0.0,10,0.3,2.64,3,높음
평판절단기,< 10,0.4,9.1,< 10,0.0,0.0,3,높음
!PVC재단기,< 10,0.1,3.34,< 10,1.0,14.29,8,중간
대형절단기,10,0.2,1.17,40,1.0,2.18,14,높음
휴대용유압펀칭기,10,1.1,10.0,10,0.0,0.0,3,높음
!트로텍,70,3.3,4.49,40,1.3,3.04,6,중간
!메이커스스페이스,60,0.0,0.0,30,0.0,0.0,2,중간
!굿즈제작,3120,176.7,6.03,6480,530.2,8.76,15,높음
!아크릴기계,< 10,0.3,4.17,40,0.0,0.0,3,높음
!EPILOGLASER,< 10,0.7,9.53,< 10,0.0,0.0,3,높음
!메이크올,540,0.0,0.0,330,0.0,0.0,3,높음
!포베크라이트,30,0.0,0.0,30,0.4,1.82,3,높음
!CNC임가공,10,0.0,0.0,10,0.3,1.76,3,높음
!필름커팅기,20,0.2,0.99,20,0.0,0.0,11,중간
!LASERLAB,10,2.4,15.0,< 10,0.0,0.0,1,중간
!LASERCLEANING,20,1.4,8.34,10,0.0,0.0,3,높음
!대형머시닝센터,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
베크라이트판,40,0.9,2.02,30,0.3,1.02,12,중간
!방산부품,10,0.0,0.0,20,0.5,3.04,3,높음
후렌지가공,10,0.0,0.0,10,1.0,8.34,3,높음
